Date,Price,Zone
6/1/2020 12:00:00 AM,12.095000,LZ_AEN
6/1/2020 12:00:00 AM,12.095000,LZ_CPS
6/1/2020 12:00:00 AM,12.095000,LZ_HOUSTON
6/1/2020 12:00:00 AM,12.095000,LZ_LCRA
6/1/2020 12:00:00 AM,12.095000,LZ_NORTH
6/1/2020 12:00:00 AM,12.095000,LZ_RAYBN
6/1/2020 12:00:00 AM,12.095000,LZ_SOUTH
6/1/2020 12:00:00 AM,12.095000,LZ_WEST
6/1/2020 1:00:00 AM,12.130000,LZ_AEN
6/1/2020 1:00:00 AM,12.130000,LZ_CPS
6/1/2020 1:00:00 AM,12.130000,LZ_HOUSTON
6/1/2020 1:00:00 AM,12.130000,LZ_LCRA
6/1/2020 1:00:00 AM,12.130000,LZ_NORTH
6/1/2020 1:00:00 AM,12.130000,LZ_RAYBN
6/1/2020 1:00:00 AM,12.130000,LZ_SOUTH
6/1/2020 1:00:00 AM,12.130000,LZ_WEST
6/1/2020 2:00:00 AM,11.905000,LZ_AEN
6/1/2020 2:00:00 AM,11.905000,LZ_CPS
6/1/2020 2:00:00 AM,11.905000,LZ_HOUSTON
6/1/2020 2:00:00 AM,11.905000,LZ_LCRA
6/1/2020 2:00:00 AM,11.905000,LZ_NORTH
6/1/2020 2:00:00 AM,11.905000,LZ_RAYBN
6/1/2020 2:00:00 AM,11.905000,LZ_SOUTH
6/1/2020 2:00:00 AM,11.905000,LZ_WEST
6/1/2020 3:00:00 AM,12.392500,LZ_AEN
6/1/2020 3:00:00 AM,12.392500,LZ_CPS
6/1/2020 3:00:00 AM,12.392500,LZ_HOUSTON
6/1/2020 3:00:00 AM,12.392500,LZ_LCRA
6/1/2020 3:00:00 AM,12.392500,LZ_NORTH
6/1/2020 3:00:00 AM,12.392500,LZ_RAYBN
6/1/2020 3:00:00 AM,12.392500,LZ_SOUTH
6/1/2020 3:00:00 AM,12.392500,LZ_WEST
6/1/2020 4:00:00 AM,12.837500,LZ_AEN
6/1/2020 4:00:00 AM,12.837500,LZ_CPS
6/1/2020 4:00:00 AM,12.837500,LZ_HOUSTON
6/1/2020 4:00:00 AM,12.837500,LZ_LCRA
6/1/2020 4:00:00 AM,12.837500,LZ_NORTH
6/1/2020 4:00:00 AM,12.837500,LZ_RAYBN
6/1/2020 4:00:00 AM,12.837500,LZ_SOUTH
6/1/2020 4:00:00 AM,12.837500,LZ_WEST
6/1/2020 5:00:00 AM,12.397500,LZ_AEN
6/1/2020 5:00:00 AM,12.397500,LZ_CPS
6/1/2020 5:00:00 AM,12.397500,LZ_HOUSTON
6/1/2020 5:00:00 AM,12.397500,LZ_LCRA
6/1/2020 5:00:00 AM,12.397500,LZ_NORTH
6/1/2020 5:00:00 AM,12.397500,LZ_RAYBN
6/1/2020 5:00:00 AM,12.397500,LZ_SOUTH
6/1/2020 5:00:00 AM,12.397500,LZ_WEST
6/1/2020 6:00:00 AM,13.700000,LZ_AEN
6/1/2020 6:00:00 AM,13.700000,LZ_CPS
6/1/2020 6:00:00 AM,13.700000,LZ_HOUSTON
6/1/2020 6:00:00 AM,13.700000,LZ_LCRA
6/1/2020 6:00:00 AM,13.700000,LZ_NORTH
6/1/2020 6:00:00 AM,13.700000,LZ_RAYBN
6/1/2020 6:00:00 AM,13.700000,LZ_SOUTH
6/1/2020 6:00:00 AM,13.700000,LZ_WEST
6/1/2020 7:00:00 AM,14.892500,LZ_AEN
6/1/2020 7:00:00 AM,14.892500,LZ_CPS
6/1/2020 7:00:00 AM,14.892500,LZ_HOUSTON
6/1/2020 7:00:00 AM,14.892500,LZ_LCRA
6/1/2020 7:00:00 AM,14.892500,LZ_NORTH
6/1/2020 7:00:00 AM,14.892500,LZ_RAYBN
6/1/2020 7:00:00 AM,14.892500,LZ_SOUTH
6/1/2020 7:00:00 AM,14.892500,LZ_WEST
6/1/2020 8:00:00 AM,16.155000,LZ_AEN
6/1/2020 8:00:00 AM,16.155000,LZ_CPS
6/1/2020 8:00:00 AM,16.155000,LZ_HOUSTON
6/1/2020 8:00:00 AM,16.155000,LZ_LCRA
6/1/2020 8:00:00 AM,16.155000,LZ_NORTH
6/1/2020 8:00:00 AM,16.155000,LZ_RAYBN
6/1/2020 8:00:00 AM,16.155000,LZ_SOUTH
6/1/2020 8:00:00 AM,16.155000,LZ_WEST
6/1/2020 9:00:00 AM,16.582500,LZ_AEN
6/1/2020 9:00:00 AM,16.582500,LZ_CPS
6/1/2020 9:00:00 AM,16.582500,LZ_HOUSTON
6/1/2020 9:00:00 AM,16.582500,LZ_LCRA
6/1/2020 9:00:00 AM,16.582500,LZ_NORTH
6/1/2020 9:00:00 AM,16.582500,LZ_RAYBN
6/1/2020 9:00:00 AM,16.582500,LZ_SOUTH
6/1/2020 9:00:00 AM,16.582500,LZ_WEST
6/1/2020 10:00:00 AM,16.792500,LZ_AEN
6/1/2020 10:00:00 AM,16.792500,LZ_CPS
6/1/2020 10:00:00 AM,16.792500,LZ_HOUSTON
6/1/2020 10:00:00 AM,16.792500,LZ_LCRA
6/1/2020 10:00:00 AM,16.792500,LZ_NORTH
6/1/2020 10:00:00 AM,16.792500,LZ_RAYBN
6/1/2020 10:00:00 AM,16.792500,LZ_SOUTH
6/1/2020 10:00:00 AM,16.792500,LZ_WEST
6/1/2020 11:00:00 AM,17.200000,LZ_AEN
6/1/2020 11:00:00 AM,17.200000,LZ_CPS
6/1/2020 11:00:00 AM,17.200000,LZ_HOUSTON
6/1/2020 11:00:00 AM,17.200000,LZ_LCRA
6/1/2020 11:00:00 AM,17.200000,LZ_NORTH
6/1/2020 11:00:00 AM,17.200000,LZ_RAYBN
6/1/2020 11:00:00 AM,17.200000,LZ_SOUTH
6/1/2020 11:00:00 AM,17.200000,LZ_WEST
6/1/2020 12:00:00 PM,17.965000,LZ_AEN
6/1/2020 12:00:00 PM,17.965000,LZ_CPS
6/1/2020 12:00:00 PM,17.965000,LZ_HOUSTON
6/1/2020 12:00:00 PM,17.965000,LZ_LCRA
6/1/2020 12:00:00 PM,17.965000,LZ_NORTH
6/1/2020 12:00:00 PM,17.965000,LZ_RAYBN
6/1/2020 12:00:00 PM,17.965000,LZ_SOUTH
6/1/2020 12:00:00 PM,17.965000,LZ_WEST
6/1/2020 1:00:00 PM,17.877500,LZ_AEN
6/1/2020 1:00:00 PM,17.877500,LZ_CPS
6/1/2020 1:00:00 PM,17.877500,LZ_HOUSTON
6/1/2020 1:00:00 PM,17.877500,LZ_LCRA
6/1/2020 1:00:00 PM,17.877500,LZ_NORTH
6/1/2020 1:00:00 PM,17.877500,LZ_RAYBN
6/1/2020 1:00:00 PM,17.877500,LZ_SOUTH
6/1/2020 1:00:00 PM,17.877500,LZ_WEST
6/1/2020 2:00:00 PM,18.250000,LZ_AEN
6/1/2020 2:00:00 PM,18.250000,LZ_CPS
6/1/2020 2:00:00 PM,18.250000,LZ_HOUSTON
6/1/2020 2:00:00 PM,18.250000,LZ_LCRA
6/1/2020 2:00:00 PM,18.250000,LZ_NORTH
6/1/2020 2:00:00 PM,18.250000,LZ_RAYBN
6/1/2020 2:00:00 PM,18.250000,LZ_SOUTH
6/1/2020 2:00:00 PM,18.250000,LZ_WEST
6/1/2020 3:00:00 PM,18.182500,LZ_AEN
6/1/2020 3:00:00 PM,18.195000,LZ_CPS
6/1/2020 3:00:00 PM,18.162500,LZ_HOUSTON
6/1/2020 3:00:00 PM,18.182500,LZ_LCRA
6/1/2020 3:00:00 PM,18.177500,LZ_NORTH
6/1/2020 3:00:00 PM,18.177500,LZ_RAYBN
6/1/2020 3:00:00 PM,18.785000,LZ_SOUTH
6/1/2020 3:00:00 PM,18.185000,LZ_WEST
6/1/2020 4:00:00 PM,17.280000,LZ_AEN
6/1/2020 4:00:00 PM,17.297500,LZ_CPS
6/1/2020 4:00:00 PM,17.250000,LZ_HOUSTON
6/1/2020 4:00:00 PM,17.275000,LZ_LCRA
6/1/2020 4:00:00 PM,17.272500,LZ_NORTH
6/1/2020 4:00:00 PM,17.272500,LZ_RAYBN
6/1/2020 4:00:00 PM,18.117500,LZ_SOUTH
6/1/2020 4:00:00 PM,17.282500,LZ_WEST
6/1/2020 5:00:00 PM,16.655000,LZ_AEN
6/1/2020 5:00:00 PM,16.655000,LZ_CPS
6/1/2020 5:00:00 PM,16.655000,LZ_HOUSTON
6/1/2020 5:00:00 PM,16.655000,LZ_LCRA
6/1/2020 5:00:00 PM,16.655000,LZ_NORTH
6/1/2020 5:00:00 PM,16.655000,LZ_RAYBN
6/1/2020 5:00:00 PM,16.657500,LZ_SOUTH
6/1/2020 5:00:00 PM,16.655000,LZ_WEST
6/1/2020 6:00:00 PM,15.627500,LZ_AEN
6/1/2020 6:00:00 PM,15.627500,LZ_CPS
6/1/2020 6:00:00 PM,15.627500,LZ_HOUSTON
6/1/2020 6:00:00 PM,15.627500,LZ_LCRA
6/1/2020 6:00:00 PM,15.627500,LZ_NORTH
6/1/2020 6:00:00 PM,15.627500,LZ_RAYBN
6/1/2020 6:00:00 PM,15.627500,LZ_SOUTH
6/1/2020 6:00:00 PM,15.625000,LZ_WEST
6/1/2020 7:00:00 PM,15.745000,LZ_AEN
6/1/2020 7:00:00 PM,15.745000,LZ_CPS
6/1/2020 7:00:00 PM,15.745000,LZ_HOUSTON
6/1/2020 7:00:00 PM,15.745000,LZ_LCRA
6/1/2020 7:00:00 PM,15.745000,LZ_NORTH
6/1/2020 7:00:00 PM,15.745000,LZ_RAYBN
6/1/2020 7:00:00 PM,15.745000,LZ_SOUTH
6/1/2020 7:00:00 PM,15.712500,LZ_WEST
6/1/2020 8:00:00 PM,16.810000,LZ_AEN
6/1/2020 8:00:00 PM,16.810000,LZ_CPS
6/1/2020 8:00:00 PM,16.810000,LZ_HOUSTON
6/1/2020 8:00:00 PM,16.810000,LZ_LCRA
6/1/2020 8:00:00 PM,16.810000,LZ_NORTH
6/1/2020 8:00:00 PM,16.810000,LZ_RAYBN
6/1/2020 8:00:00 PM,16.810000,LZ_SOUTH
6/1/2020 8:00:00 PM,16.777500,LZ_WEST
6/1/2020 9:00:00 PM,16.945000,LZ_AEN
6/1/2020 9:00:00 PM,16.945000,LZ_CPS
6/1/2020 9:00:00 PM,16.945000,LZ_HOUSTON
6/1/2020 9:00:00 PM,16.945000,LZ_LCRA
6/1/2020 9:00:00 PM,16.945000,LZ_NORTH
6/1/2020 9:00:00 PM,16.945000,LZ_RAYBN
6/1/2020 9:00:00 PM,16.945000,LZ_SOUTH
6/1/2020 9:00:00 PM,16.912500,LZ_WEST
6/1/2020 10:00:00 PM,15.902500,LZ_AEN
6/1/2020 10:00:00 PM,15.902500,LZ_CPS
6/1/2020 10:00:00 PM,15.902500,LZ_HOUSTON
6/1/2020 10:00:00 PM,15.902500,LZ_LCRA
6/1/2020 10:00:00 PM,15.902500,LZ_NORTH
6/1/2020 10:00:00 PM,15.902500,LZ_RAYBN
6/1/2020 10:00:00 PM,15.902500,LZ_SOUTH
6/1/2020 10:00:00 PM,15.865000,LZ_WEST
6/1/2020 11:00:00 PM,15.410000,LZ_AEN
6/1/2020 11:00:00 PM,15.410000,LZ_CPS
6/1/2020 11:00:00 PM,15.410000,LZ_HOUSTON
6/1/2020 11:00:00 PM,15.410000,LZ_LCRA
6/1/2020 11:00:00 PM,15.410000,LZ_NORTH
6/1/2020 11:00:00 PM,15.410000,LZ_RAYBN
6/1/2020 11:00:00 PM,15.410000,LZ_SOUTH
6/1/2020 11:00:00 PM,15.370000,LZ_WEST
6/2/2020 12:00:00 AM,15.007500,LZ_AEN
6/2/2020 12:00:00 AM,15.007500,LZ_CPS
6/2/2020 12:00:00 AM,15.007500,LZ_HOUSTON
6/2/2020 12:00:00 AM,15.007500,LZ_LCRA
6/2/2020 12:00:00 AM,15.007500,LZ_NORTH
6/2/2020 12:00:00 AM,15.007500,LZ_RAYBN
6/2/2020 12:00:00 AM,15.007500,LZ_SOUTH
6/2/2020 12:00:00 AM,14.970000,LZ_WEST
6/2/2020 1:00:00 AM,13.257500,LZ_AEN
6/2/2020 1:00:00 AM,13.257500,LZ_CPS
6/2/2020 1:00:00 AM,13.257500,LZ_HOUSTON
6/2/2020 1:00:00 AM,13.257500,LZ_LCRA
6/2/2020 1:00:00 AM,13.257500,LZ_NORTH
6/2/2020 1:00:00 AM,13.257500,LZ_RAYBN
6/2/2020 1:00:00 AM,13.257500,LZ_SOUTH
6/2/2020 1:00:00 AM,13.225000,LZ_WEST
6/2/2020 2:00:00 AM,11.772500,LZ_AEN
6/2/2020 2:00:00 AM,11.772500,LZ_CPS
6/2/2020 2:00:00 AM,11.772500,LZ_HOUSTON
6/2/2020 2:00:00 AM,11.772500,LZ_LCRA
6/2/2020 2:00:00 AM,11.772500,LZ_NORTH
6/2/2020 2:00:00 AM,11.772500,LZ_RAYBN
6/2/2020 2:00:00 AM,11.772500,LZ_SOUTH
6/2/2020 2:00:00 AM,11.745000,LZ_WEST
6/2/2020 3:00:00 AM,10.895000,LZ_AEN
6/2/2020 3:00:00 AM,10.895000,LZ_CPS
6/2/2020 3:00:00 AM,10.895000,LZ_HOUSTON
6/2/2020 3:00:00 AM,10.895000,LZ_LCRA
6/2/2020 3:00:00 AM,10.895000,LZ_NORTH
6/2/2020 3:00:00 AM,10.895000,LZ_RAYBN
6/2/2020 3:00:00 AM,10.895000,LZ_SOUTH
6/2/2020 3:00:00 AM,10.882500,LZ_WEST
6/2/2020 4:00:00 AM,10.872500,LZ_AEN
6/2/2020 4:00:00 AM,10.872500,LZ_CPS
6/2/2020 4:00:00 AM,10.872500,LZ_HOUSTON
6/2/2020 4:00:00 AM,10.872500,LZ_LCRA
6/2/2020 4:00:00 AM,10.872500,LZ_NORTH
6/2/2020 4:00:00 AM,10.872500,LZ_RAYBN
6/2/2020 4:00:00 AM,10.872500,LZ_SOUTH
6/2/2020 4:00:00 AM,10.862500,LZ_WEST
6/2/2020 5:00:00 AM,11.615000,LZ_AEN
6/2/2020 5:00:00 AM,11.615000,LZ_CPS
6/2/2020 5:00:00 AM,11.615000,LZ_HOUSTON
6/2/2020 5:00:00 AM,11.615000,LZ_LCRA
6/2/2020 5:00:00 AM,11.615000,LZ_NORTH
6/2/2020 5:00:00 AM,11.615000,LZ_RAYBN
6/2/2020 5:00:00 AM,11.615000,LZ_SOUTH
6/2/2020 5:00:00 AM,11.615000,LZ_WEST
6/2/2020 6:00:00 AM,12.520000,LZ_AEN
6/2/2020 6:00:00 AM,12.520000,LZ_CPS
6/2/2020 6:00:00 AM,12.520000,LZ_HOUSTON
6/2/2020 6:00:00 AM,12.520000,LZ_LCRA
6/2/2020 6:00:00 AM,12.520000,LZ_NORTH
6/2/2020 6:00:00 AM,12.520000,LZ_RAYBN
6/2/2020 6:00:00 AM,12.520000,LZ_SOUTH
6/2/2020 6:00:00 AM,12.520000,LZ_WEST
6/2/2020 7:00:00 AM,13.257500,LZ_AEN
6/2/2020 7:00:00 AM,13.257500,LZ_CPS
6/2/2020 7:00:00 AM,13.257500,LZ_HOUSTON
6/2/2020 7:00:00 AM,13.257500,LZ_LCRA
6/2/2020 7:00:00 AM,13.257500,LZ_NORTH
6/2/2020 7:00:00 AM,13.257500,LZ_RAYBN
6/2/2020 7:00:00 AM,13.257500,LZ_SOUTH
6/2/2020 7:00:00 AM,13.257500,LZ_WEST
6/2/2020 8:00:00 AM,13.767500,LZ_AEN
6/2/2020 8:00:00 AM,13.767500,LZ_CPS
6/2/2020 8:00:00 AM,13.767500,LZ_HOUSTON
6/2/2020 8:00:00 AM,13.767500,LZ_LCRA
6/2/2020 8:00:00 AM,13.767500,LZ_NORTH
6/2/2020 8:00:00 AM,13.767500,LZ_RAYBN
6/2/2020 8:00:00 AM,13.767500,LZ_SOUTH
6/2/2020 8:00:00 AM,13.767500,LZ_WEST
6/2/2020 9:00:00 AM,15.477500,LZ_AEN
6/2/2020 9:00:00 AM,15.477500,LZ_CPS
6/2/2020 9:00:00 AM,15.477500,LZ_HOUSTON
6/2/2020 9:00:00 AM,15.477500,LZ_LCRA
6/2/2020 9:00:00 AM,15.477500,LZ_NORTH
6/2/2020 9:00:00 AM,15.477500,LZ_RAYBN
6/2/2020 9:00:00 AM,15.477500,LZ_SOUTH
6/2/2020 9:00:00 AM,15.477500,LZ_WEST
6/2/2020 10:00:00 AM,17.300000,LZ_AEN
6/2/2020 10:00:00 AM,17.307500,LZ_CPS
6/2/2020 10:00:00 AM,17.300000,LZ_HOUSTON
6/2/2020 10:00:00 AM,17.300000,LZ_LCRA
6/2/2020 10:00:00 AM,17.300000,LZ_NORTH
6/2/2020 10:00:00 AM,17.300000,LZ_RAYBN
6/2/2020 10:00:00 AM,17.300000,LZ_SOUTH
6/2/2020 10:00:00 AM,17.300000,LZ_WEST
6/2/2020 11:00:00 AM,19.087500,LZ_AEN
6/2/2020 11:00:00 AM,20.267500,LZ_CPS
6/2/2020 11:00:00 AM,19.972500,LZ_HOUSTON
6/2/2020 11:00:00 AM,19.507500,LZ_LCRA
6/2/2020 11:00:00 AM,19.750000,LZ_NORTH
6/2/2020 11:00:00 AM,19.767500,LZ_RAYBN
6/2/2020 11:00:00 AM,29.037500,LZ_SOUTH
6/2/2020 11:00:00 AM,20.280000,LZ_WEST
6/2/2020 12:00:00 PM,19.760000,LZ_AEN
6/2/2020 12:00:00 PM,19.760000,LZ_CPS
6/2/2020 12:00:00 PM,19.760000,LZ_HOUSTON
6/2/2020 12:00:00 PM,19.760000,LZ_LCRA
6/2/2020 12:00:00 PM,19.760000,LZ_NORTH
6/2/2020 12:00:00 PM,19.760000,LZ_RAYBN
6/2/2020 12:00:00 PM,19.760000,LZ_SOUTH
6/2/2020 12:00:00 PM,19.760000,LZ_WEST
6/2/2020 1:00:00 PM,21.447500,LZ_AEN
6/2/2020 1:00:00 PM,21.447500,LZ_CPS
6/2/2020 1:00:00 PM,21.447500,LZ_HOUSTON
6/2/2020 1:00:00 PM,21.447500,LZ_LCRA
6/2/2020 1:00:00 PM,21.447500,LZ_NORTH
6/2/2020 1:00:00 PM,21.447500,LZ_RAYBN
6/2/2020 1:00:00 PM,21.447500,LZ_SOUTH
6/2/2020 1:00:00 PM,21.447500,LZ_WEST
6/2/2020 2:00:00 PM,21.275000,LZ_AEN
6/2/2020 2:00:00 PM,21.275000,LZ_CPS
6/2/2020 2:00:00 PM,21.275000,LZ_HOUSTON
6/2/2020 2:00:00 PM,21.275000,LZ_LCRA
6/2/2020 2:00:00 PM,21.275000,LZ_NORTH
6/2/2020 2:00:00 PM,21.275000,LZ_RAYBN
6/2/2020 2:00:00 PM,21.275000,LZ_SOUTH
6/2/2020 2:00:00 PM,21.275000,LZ_WEST
6/2/2020 3:00:00 PM,22.560000,LZ_AEN
6/2/2020 3:00:00 PM,22.560000,LZ_CPS
6/2/2020 3:00:00 PM,22.555000,LZ_HOUSTON
6/2/2020 3:00:00 PM,22.555000,LZ_LCRA
6/2/2020 3:00:00 PM,22.560000,LZ_NORTH
6/2/2020 3:00:00 PM,22.560000,LZ_RAYBN
6/2/2020 3:00:00 PM,22.545000,LZ_SOUTH
6/2/2020 3:00:00 PM,22.560000,LZ_WEST
6/2/2020 4:00:00 PM,24.400000,LZ_AEN
6/2/2020 4:00:00 PM,24.400000,LZ_CPS
6/2/2020 4:00:00 PM,24.400000,LZ_HOUSTON
6/2/2020 4:00:00 PM,24.400000,LZ_LCRA
6/2/2020 4:00:00 PM,24.400000,LZ_NORTH
6/2/2020 4:00:00 PM,24.400000,LZ_RAYBN
6/2/2020 4:00:00 PM,24.400000,LZ_SOUTH
6/2/2020 4:00:00 PM,24.400000,LZ_WEST
6/2/2020 5:00:00 PM,19.592500,LZ_AEN
6/2/2020 5:00:00 PM,19.592500,LZ_CPS
6/2/2020 5:00:00 PM,19.592500,LZ_HOUSTON
6/2/2020 5:00:00 PM,19.592500,LZ_LCRA
6/2/2020 5:00:00 PM,19.592500,LZ_NORTH
6/2/2020 5:00:00 PM,19.592500,LZ_RAYBN
6/2/2020 5:00:00 PM,19.592500,LZ_SOUTH
6/2/2020 5:00:00 PM,19.592500,LZ_WEST
6/2/2020 6:00:00 PM,18.992500,LZ_AEN
6/2/2020 6:00:00 PM,18.992500,LZ_CPS
6/2/2020 6:00:00 PM,18.992500,LZ_HOUSTON
6/2/2020 6:00:00 PM,18.992500,LZ_LCRA
6/2/2020 6:00:00 PM,18.992500,LZ_NORTH
6/2/2020 6:00:00 PM,18.992500,LZ_RAYBN
6/2/2020 6:00:00 PM,18.992500,LZ_SOUTH
6/2/2020 6:00:00 PM,18.992500,LZ_WEST
6/2/2020 7:00:00 PM,18.100000,LZ_AEN
6/2/2020 7:00:00 PM,18.100000,LZ_CPS
6/2/2020 7:00:00 PM,18.100000,LZ_HOUSTON
6/2/2020 7:00:00 PM,18.100000,LZ_LCRA
6/2/2020 7:00:00 PM,18.100000,LZ_NORTH
6/2/2020 7:00:00 PM,18.100000,LZ_RAYBN
6/2/2020 7:00:00 PM,18.100000,LZ_SOUTH
6/2/2020 7:00:00 PM,18.100000,LZ_WEST
6/2/2020 8:00:00 PM,17.925000,LZ_AEN
6/2/2020 8:00:00 PM,17.925000,LZ_CPS
6/2/2020 8:00:00 PM,17.925000,LZ_HOUSTON
6/2/2020 8:00:00 PM,17.925000,LZ_LCRA
6/2/2020 8:00:00 PM,17.925000,LZ_NORTH
6/2/2020 8:00:00 PM,17.925000,LZ_RAYBN
6/2/2020 8:00:00 PM,17.925000,LZ_SOUTH
6/2/2020 8:00:00 PM,17.925000,LZ_WEST
6/2/2020 9:00:00 PM,17.020000,LZ_AEN
6/2/2020 9:00:00 PM,17.020000,LZ_CPS
6/2/2020 9:00:00 PM,17.020000,LZ_HOUSTON
6/2/2020 9:00:00 PM,17.020000,LZ_LCRA
6/2/2020 9:00:00 PM,17.020000,LZ_NORTH
6/2/2020 9:00:00 PM,17.020000,LZ_RAYBN
6/2/2020 9:00:00 PM,17.020000,LZ_SOUTH
6/2/2020 9:00:00 PM,17.000000,LZ_WEST
6/2/2020 10:00:00 PM,15.982500,LZ_AEN
6/2/2020 10:00:00 PM,15.982500,LZ_CPS
6/2/2020 10:00:00 PM,15.982500,LZ_HOUSTON
6/2/2020 10:00:00 PM,15.982500,LZ_LCRA
6/2/2020 10:00:00 PM,15.982500,LZ_NORTH
6/2/2020 10:00:00 PM,15.982500,LZ_RAYBN
6/2/2020 10:00:00 PM,15.982500,LZ_SOUTH
6/2/2020 10:00:00 PM,15.945000,LZ_WEST
6/2/2020 11:00:00 PM,13.830000,LZ_AEN
6/2/2020 11:00:00 PM,13.830000,LZ_CPS
6/2/2020 11:00:00 PM,13.830000,LZ_HOUSTON
6/2/2020 11:00:00 PM,13.830000,LZ_LCRA
6/2/2020 11:00:00 PM,13.830000,LZ_NORTH
6/2/2020 11:00:00 PM,13.830000,LZ_RAYBN
6/2/2020 11:00:00 PM,13.830000,LZ_SOUTH
6/2/2020 11:00:00 PM,13.800000,LZ_WEST
6/3/2020 12:00:00 AM,11.680000,LZ_AEN
6/3/2020 12:00:00 AM,11.680000,LZ_CPS
6/3/2020 12:00:00 AM,11.680000,LZ_HOUSTON
6/3/2020 12:00:00 AM,11.680000,LZ_LCRA
6/3/2020 12:00:00 AM,11.680000,LZ_NORTH
6/3/2020 12:00:00 AM,11.680000,LZ_RAYBN
6/3/2020 12:00:00 AM,11.680000,LZ_SOUTH
6/3/2020 12:00:00 AM,11.662500,LZ_WEST
6/3/2020 1:00:00 AM,10.365000,LZ_AEN
6/3/2020 1:00:00 AM,10.365000,LZ_CPS
6/3/2020 1:00:00 AM,10.365000,LZ_HOUSTON
6/3/2020 1:00:00 AM,10.365000,LZ_LCRA
6/3/2020 1:00:00 AM,10.365000,LZ_NORTH
6/3/2020 1:00:00 AM,10.365000,LZ_RAYBN
6/3/2020 1:00:00 AM,10.365000,LZ_SOUTH
6/3/2020 1:00:00 AM,10.355000,LZ_WEST
6/3/2020 2:00:00 AM,9.350000,LZ_AEN
6/3/2020 2:00:00 AM,9.350000,LZ_CPS
6/3/2020 2:00:00 AM,9.350000,LZ_HOUSTON
6/3/2020 2:00:00 AM,9.350000,LZ_LCRA
6/3/2020 2:00:00 AM,9.350000,LZ_NORTH
6/3/2020 2:00:00 AM,9.350000,LZ_RAYBN
6/3/2020 2:00:00 AM,9.350000,LZ_SOUTH
6/3/2020 2:00:00 AM,9.350000,LZ_WEST
6/3/2020 3:00:00 AM,8.687500,LZ_AEN
6/3/2020 3:00:00 AM,8.687500,LZ_CPS
6/3/2020 3:00:00 AM,8.687500,LZ_HOUSTON
6/3/2020 3:00:00 AM,8.687500,LZ_LCRA
6/3/2020 3:00:00 AM,8.687500,LZ_NORTH
6/3/2020 3:00:00 AM,8.687500,LZ_RAYBN
6/3/2020 3:00:00 AM,8.687500,LZ_SOUTH
6/3/2020 3:00:00 AM,8.687500,LZ_WEST
6/3/2020 4:00:00 AM,9.445000,LZ_AEN
6/3/2020 4:00:00 AM,9.445000,LZ_CPS
6/3/2020 4:00:00 AM,9.445000,LZ_HOUSTON
6/3/2020 4:00:00 AM,9.445000,LZ_LCRA
6/3/2020 4:00:00 AM,9.445000,LZ_NORTH
6/3/2020 4:00:00 AM,9.445000,LZ_RAYBN
6/3/2020 4:00:00 AM,9.445000,LZ_SOUTH
6/3/2020 4:00:00 AM,9.445000,LZ_WEST
6/3/2020 5:00:00 AM,11.482500,LZ_AEN
6/3/2020 5:00:00 AM,11.482500,LZ_CPS
6/3/2020 5:00:00 AM,11.482500,LZ_HOUSTON
6/3/2020 5:00:00 AM,11.482500,LZ_LCRA
6/3/2020 5:00:00 AM,11.482500,LZ_NORTH
6/3/2020 5:00:00 AM,11.482500,LZ_RAYBN
6/3/2020 5:00:00 AM,11.482500,LZ_SOUTH
6/3/2020 5:00:00 AM,11.482500,LZ_WEST
6/3/2020 6:00:00 AM,12.430000,LZ_AEN
